date,prices,headlines,y
2009-04-22,"[17737.0, 17603.32, 17716.05, 17541.96, 17576.96, 17556.41, 17721.25, 17908.28, 17926.43, 17897.46, 18004.16, 18053.6, 18096.27, 17982.52, 18003.75, 17977.24, 17990.32, 18041.55, 17830.76, 17773.64, 17891.16, 17750.91, 17651.26, 17660.71, 17740.63, 17705.91, 17928.35, 17711.12, 17720.5, 17535.32]","[ 0.06050532  0.05463506 -0.04599144 ... -0.09512971 -0.07292914
 -0.0204687 ]",0
2009-04-23,"[17603.32, 17716.05, 17541.96, 17576.96, 17556.41, 17721.25, 17908.28, 17926.43, 17897.46, 18004.16, 18053.6, 18096.27, 17982.52, 18003.75, 17977.24, 17990.32, 18041.55, 17830.76, 17773.64, 17891.16, 17750.91, 17651.26, 17660.71, 17740.63, 17705.91, 17928.35, 17711.12, 17720.5, 17535.32, 17710.71]","[ 0.06050532  0.05463506 -0.04599144 ... -0.09512971 -0.07292914
 -0.0204687 ]",1
2009-04-24,"[17716.05, 17541.96, 17576.96, 17556.41, 17721.25, 17908.28, 17926.43, 17897.46, 18004.16, 18053.6, 18096.27, 17982.52, 18003.75, 17977.24, 17990.32, 18041.55, 17830.76, 17773.64, 17891.16, 17750.91, 17651.26, 17660.71, 17740.63, 17705.91, 17928.35, 17711.12, 17720.5, 17535.32, 17710.71, 17529.98]","[ 0.06050532  0.05463506 -0.04599144 ... -0.09504653 -0.07285264
 -0.02040801]",1
2009-04-27,"[17541.96, 17576.96, 17556.41, 17721.25, 17908.28, 17926.43, 17897.46, 18004.16, 18053.6, 18096.27, 17982.52, 18003.75, 17977.24, 17990.32, 18041.55, 17830.76, 17773.64, 17891.16, 17750.91, 17651.26, 17660.71, 17740.63, 17705.91, 17928.35, 17711.12, 17720.5, 17535.32, 17710.71, 17529.98, 17526.62]","[ 0.06050532  0.05463506 -0.04599144 ... -0.09512971 -0.07292914
 -0.0204687 ]",0
2009-04-28,"[17576.96, 17556.41, 17721.25, 17908.28, 17926.43, 17897.46, 18004.16, 18053.6, 18096.27, 17982.52, 18003.75, 17977.24, 17990.32, 18041.55, 17830.76, 17773.64, 17891.16, 17750.91, 17651.26, 17660.71, 17740.63, 17705.91, 17928.35, 17711.12, 17720.5, 17535.32, 17710.71, 17529.98, 17526.62, 17435.4]","[ 0.06050532  0.05463506 -0.04599144 ... -0.09512971 -0.07292914
 -0.0204687 ]",0
2009-04-29,"[17556.41, 17721.25, 17908.28, 17926.43, 17897.46, 18004.16, 18053.6, 18096.27, 17982.52, 18003.75, 17977.24, 17990.32, 18041.55, 17830.76, 17773.64, 17891.16, 17750.91, 17651.26, 17660.71, 17740.63, 17705.91, 17928.35, 17711.12, 17720.5, 17535.32, 17710.71, 17529.98, 17526.62, 17435.4, 17500.94]","[ 0.06050532  0.05463506 -0.04599144 ... -0.09503721 -0.07279098
 -0.02039238]",1
2009-04-30,"[17721.25, 17908.28, 17926.43, 17897.46, 18004.16, 18053.6, 18096.27, 17982.52, 18003.75, 17977.24, 17990.32, 18041.55, 17830.76, 17773.64, 17891.16, 17750.91, 17651.26, 17660.71, 17740.63, 17705.91, 17928.35, 17711.12, 17720.5, 17535.32, 17710.71, 17529.98, 17526.62, 17435.4, 17500.94, 17492.93]","[ 0.06050532  0.05463506 -0.04599144 ... -0.09512971 -0.07292914
 -0.0204687 ]",0
2009-05-01,"[17908.28, 17926.43, 17897.46, 18004.16, 18053.6, 18096.27, 17982.52, 18003.75, 17977.24, 17990.32, 18041.55, 17830.76, 17773.64, 17891.16, 17750.91, 17651.26, 17660.71, 17740.63, 17705.91, 17928.35, 17711.12, 17720.5, 17535.32, 17710.71, 17529.98, 17526.62, 17435.4, 17500.94, 17492.93, 17706.05]","[ 0.06054628  0.05476896 -0.04594122 ... -0.09504653 -0.07285264
 -0.02040801]",1
2009-05-04,"[17926.43, 17897.46, 18004.16, 18053.6, 18096.27, 17982.52, 18003.75, 17977.24, 17990.32, 18041.55, 17830.76, 17773.64, 17891.16, 17750.91, 17651.26, 17660.71, 17740.63, 17705.91, 17928.35, 17711.12, 17720.5, 17535.32, 17710.71, 17529.98, 17526.62, 17435.4, 17500.94, 17492.93, 17706.05, 17851.51]","[ 0.06050532  0.05463506 -0.04599144 ... -0.09512971 -0.07292914
 -0.0204687 ]",1
2009-05-05,"[17897.46, 18004.16, 18053.6, 18096.27, 17982.52, 18003.75, 17977.24, 17990.32, 18041.55, 17830.76, 17773.64, 17891.16, 17750.91, 17651.26, 17660.71, 17740.63, 17705.91, 17928.35, 17711.12, 17720.5, 17535.32, 17710.71, 17529.98, 17526.62, 17435.4, 17500.94, 17492.93, 17706.05, 17851.51, 17828.29]","[ 0.06050532  0.05463506 -0.04599144 ... -0.09503721 -0.07279098
 -0.02039238]",0
2009-05-06,"[18004.16, 18053.6, 18096.27, 17982.52, 18003.75, 17977.24, 17990.32, 18041.55, 17830.76, 17773.64, 17891.16, 17750.91, 17651.26, 17660.71, 17740.63, 17705.91, 17928.35, 17711.12, 17720.5, 17535.32, 17710.71, 17529.98, 17526.62, 17435.4, 17500.94, 17492.93, 17706.05, 17851.51, 17828.29, 17873.22]","[ 0.06050532  0.05463506 -0.04599144 ... -0.09512971 -0.07292914
 -0.0204687 ]",1
2009-05-07,"[18053.6, 18096.27, 17982.52, 18003.75, 17977.24, 17990.32, 18041.55, 17830.76, 17773.64, 17891.16, 17750.91, 17651.26, 17660.71, 17740.63, 17705.91, 17928.35, 17711.12, 17720.5, 17535.32, 17710.71, 17529.98, 17526.62, 17435.4, 17500.94, 17492.93, 17706.05, 17851.51, 17828.29, 17873.22, 17787.2]","[ 0.06050532  0.05463506 -0.04599144 ... -0.09503721 -0.07279098
 -0.02039238]",0
2009-05-08,"[18096.27, 17982.52, 18003.75, 17977.24, 17990.32, 18041.55, 17830.76, 17773.64, 17891.16, 17750.91, 17651.26, 17660.71, 17740.63, 17705.91, 17928.35, 17711.12, 17720.5, 17535.32, 17710.71, 17529.98, 17526.62, 17435.4, 17500.94, 17492.93, 17706.05, 17851.51, 17828.29, 17873.22, 17787.2, 17789.67]","[ 0.06050532  0.05463506 -0.04599144 ... -0.09512971 -0.07292914
 -0.0204687 ]",1
2009-05-11,"[17982.52, 18003.75, 17977.24, 17990.32, 18041.55, 17830.76, 17773.64, 17891.16, 17750.91, 17651.26, 17660.71, 17740.63, 17705.91, 17928.35, 17711.12, 17720.5, 17535.32, 17710.71, 17529.98, 17526.62, 17435.4, 17500.94, 17492.93, 17706.05, 17851.51, 17828.29, 17873.22, 17787.2, 17789.67, 17838.56]","[ 0.08136239  0.17474301 -0.03916562 ... -0.13733062 -0.03002818
  0.05240111]",0
2009-05-12,"[18003.75, 17977.24, 17990.32, 18041.55, 17830.76, 17773.64, 17891.16, 17750.91, 17651.26, 17660.71, 17740.63, 17705.91, 17928.35, 17711.12, 17720.5, 17535.32, 17710.71, 17529.98, 17526.62, 17435.4, 17500.94, 17492.93, 17706.05, 17851.51, 17828.29, 17873.22, 17787.2, 17789.67, 17838.56, 17807.06]","[ 0.06050532  0.05463506 -0.04599144 ... -0.09512971 -0.07292914
 -0.0204687 ]",1
2009-05-13,"[17977.24, 17990.32, 18041.55, 17830.76, 17773.64, 17891.16, 17750.91, 17651.26, 17660.71, 17740.63, 17705.91, 17928.35, 17711.12, 17720.5, 17535.32, 17710.71, 17529.98, 17526.62, 17435.4, 17500.94, 17492.93, 17706.05, 17851.51, 17828.29, 17873.22, 17787.2, 17789.67, 17838.56, 17807.06, 17920.33]","[ 0.06050532  0.05463506 -0.04599144 ... -0.09512971 -0.07292914
 -0.0204687 ]",0
2009-05-14,"[17990.32, 18041.55, 17830.76, 17773.64, 17891.16, 17750.91, 17651.26, 17660.71, 17740.63, 17705.91, 17928.35, 17711.12, 17720.5, 17535.32, 17710.71, 17529.98, 17526.62, 17435.4, 17500.94, 17492.93, 17706.05, 17851.51, 17828.29, 17873.22, 17787.2, 17789.67, 17838.56, 17807.06, 17920.33, 17938.28]","[ 0.06050532  0.05463506 -0.04599144 ... -0.09512971 -0.07292914
 -0.0204687 ]",1
2009-05-15,"[18041.55, 17830.76, 17773.64, 17891.16, 17750.91, 17651.26, 17660.71, 17740.63, 17705.91, 17928.35, 17711.12, 17720.5, 17535.32, 17710.71, 17529.98, 17526.62, 17435.4, 17500.94, 17492.93, 17706.05, 17851.51, 17828.29, 17873.22, 17787.2, 17789.67, 17838.56, 17807.06, 17920.33, 17938.28, 18005.05]","[ 0.06050532  0.05463506 -0.04599144 ... -0.09504653 -0.07285264
 -0.02040801]",0
2009-05-18,"[17830.76, 17773.64, 17891.16, 17750.91, 17651.26, 17660.71, 17740.63, 17705.91, 17928.35, 17711.12, 17720.5, 17535.32, 17710.71, 17529.98, 17526.62, 17435.4, 17500.94, 17492.93, 17706.05, 17851.51, 17828.29, 17873.22, 17787.2, 17789.67, 17838.56, 17807.06, 17920.33, 17938.28, 18005.05, 17985.19]","[ 0.03230318 -0.04611415 -0.02040609 ... -0.09512971 -0.07292914
 -0.0204687 ]",1
2009-05-19,"[17773.64, 17891.16, 17750.91, 17651.26, 17660.71, 17740.63, 17705.91, 17928.35, 17711.12, 17720.5, 17535.32, 17710.71, 17529.98, 17526.62, 17435.4, 17500.94, 17492.93, 17706.05, 17851.51, 17828.29, 17873.22, 17787.2, 17789.67, 17838.56, 17807.06, 17920.33, 17938.28, 18005.05, 17985.19, 17865.34]","[ 0.08136239  0.17474301 -0.03916562 ... -0.09512971 -0.07292914
 -0.0204687 ]",0
2009-05-20,"[17891.16, 17750.91, 17651.26, 17660.71, 17740.63, 17705.91, 17928.35, 17711.12, 17720.5, 17535.32, 17710.71, 17529.98, 17526.62, 17435.4, 17500.94, 17492.93, 17706.05, 17851.51, 17828.29, 17873.22, 17787.2, 17789.67, 17838.56, 17807.06, 17920.33, 17938.28, 18005.05, 17985.19, 17865.34, 17732.48]","[ 0.06050532  0.05463506 -0.04599144 ... -0.09512971 -0.07292914
 -0.0204687 ]",0
2009-05-21,"[17750.91, 17651.26, 17660.71, 17740.63, 17705.91, 17928.35, 17711.12, 17720.5, 17535.32, 17710.71, 17529.98, 17526.62, 17435.4, 17500.94, 17492.93, 17706.05, 17851.51, 17828.29, 17873.22, 17787.2, 17789.67, 17838.56, 17807.06, 17920.33, 17938.28, 18005.05, 17985.19, 17865.34, 17732.48, 17674.82]","[ 0.06050532  0.05463506 -0.04599144 ... -0.09512971 -0.07292914
 -0.0204687 ]",0
2009-05-22,"[17651.26, 17660.71, 17740.63, 17705.91, 17928.35, 17711.12, 17720.5, 17535.32, 17710.71, 17529.98, 17526.62, 17435.4, 17500.94, 17492.93, 17706.05, 17851.51, 17828.29, 17873.22, 17787.2, 17789.67, 17838.56, 17807.06, 17920.33, 17938.28, 18005.05, 17985.19, 17865.34, 17732.48, 17674.82, 17640.17]","[ 0.03230318 -0.04611415 -0.02040609 ... -0.09512971 -0.07292914
 -0.0204687 ]",0
2009-05-26,"[17660.71, 17740.63, 17705.91, 17928.35, 17711.12, 17720.5, 17535.32, 17710.71, 17529.98, 17526.62, 17435.4, 17500.94, 17492.93, 17706.05, 17851.51, 17828.29, 17873.22, 17787.2, 17789.67, 17838.56, 17807.06, 17920.33, 17938.28, 18005.05, 17985.19, 17865.34, 17732.48, 17674.82, 17640.17, 17733.1]","[ 0.03230318 -0.04611415 -0.02040609 ... -0.09512971 -0.07292914
 -0.0204687 ]",1
2009-05-27,"[17740.63, 17705.91, 17928.35, 17711.12, 17720.5, 17535.32, 17710.71, 17529.98, 17526.62, 17435.4, 17500.94, 17492.93, 17706.05, 17851.51, 17828.29, 17873.22, 17787.2, 17789.67, 17838.56, 17807.06, 17920.33, 17938.28, 18005.05, 17985.19, 17865.34, 17732.48, 17674.82, 17640.17, 17733.1, 17675.16]","[ 0.00178188  0.03642552 -0.04357108 ... -0.01551934 -0.03309775
  0.07107627]",0
2009-05-28,"[17705.91, 17928.35, 17711.12, 17720.5, 17535.32, 17710.71, 17529.98, 17526.62, 17435.4, 17500.94, 17492.93, 17706.05, 17851.51, 17828.29, 17873.22, 17787.2, 17789.67, 17838.56, 17807.06, 17920.33, 17938.28, 18005.05, 17985.19, 17865.34, 17732.48, 17674.82, 17640.17, 17733.1, 17675.16, 17804.87]","[ 0.03230318 -0.04611415 -0.02040609 ... -0.09512971 -0.07292914
 -0.0204687 ]",1
2009-05-29,"[17928.35, 17711.12, 17720.5, 17535.32, 17710.71, 17529.98, 17526.62, 17435.4, 17500.94, 17492.93, 17706.05, 17851.51, 17828.29, 17873.22, 17787.2, 17789.67, 17838.56, 17807.06, 17920.33, 17938.28, 18005.05, 17985.19, 17865.34, 17732.48, 17674.82, 17640.17, 17733.1, 17675.16, 17804.87, 17829.73]","[ 0.08136239  0.17474301 -0.03916562 ... -0.13733062 -0.03002818
  0.05240111]",1
2009-06-01,"[17711.12, 17720.5, 17535.32, 17710.71, 17529.98, 17526.62, 17435.4, 17500.94, 17492.93, 17706.05, 17851.51, 17828.29, 17873.22, 17787.2, 17789.67, 17838.56, 17807.06, 17920.33, 17938.28, 18005.05, 17985.19, 17865.34, 17732.48, 17674.82, 17640.17, 17733.1, 17675.16, 17804.87, 17829.73, 17780.83]","[-0.01057415  0.00528063  0.00232116 ... -0.13733062 -0.03002818
  0.05240111]",1
2009-06-02,"[17720.5, 17535.32, 17710.71, 17529.98, 17526.62, 17435.4, 17500.94, 17492.93, 17706.05, 17851.51, 17828.29, 17873.22, 17787.2, 17789.67, 17838.56, 17807.06, 17920.33, 17938.28, 18005.05, 17985.19, 17865.34, 17732.48, 17674.82, 17640.17, 17733.1, 17675.16, 17804.87, 17829.73, 17780.83, 18011.07]","[-0.01057415  0.00528063  0.00232116 ... -0.13733062 -0.03002818
  0.05240111]",1
2009-06-03,"[17535.32, 17710.71, 17529.98, 17526.62, 17435.4, 17500.94, 17492.93, 17706.05, 17851.51, 17828.29, 17873.22, 17787.2, 17789.67, 17838.56, 17807.06, 17920.33, 17938.28, 18005.05, 17985.19, 17865.34, 17732.48, 17674.82, 17640.17, 17733.1, 17675.16, 17804.87, 17829.73, 17780.83, 18011.07, 17400.75]","[ 0.03230318 -0.04611415 -0.02040609 ... -0.09512971 -0.07292914
 -0.0204687 ]",0
2009-06-04,"[17710.71, 17529.98, 17526.62, 17435.4, 17500.94, 17492.93, 17706.05, 17851.51, 17828.29, 17873.22, 17787.2, 17789.67, 17838.56, 17807.06, 17920.33, 17938.28, 18005.05, 17985.19, 17865.34, 17732.48, 17674.82, 17640.17, 17733.1, 17675.16, 17804.87, 17829.73, 17780.83, 18011.07, 17400.75, 17140.24]","[ 0.08136239  0.17474301 -0.03916562 ... -0.13733062 -0.03002818
  0.05240111]",1
2009-06-05,"[17529.98, 17526.62, 17435.4, 17500.94, 17492.93, 17706.05, 17851.51, 17828.29, 17873.22, 17787.2, 17789.67, 17838.56, 17807.06, 17920.33, 17938.28, 18005.05, 17985.19, 17865.34, 17732.48, 17674.82, 17640.17, 17733.1, 17675.16, 17804.87, 17829.73, 17780.83, 18011.07, 17400.75, 17140.24, 17409.72]","[ 0.06050532  0.05463506 -0.04599144 ... -0.09512971 -0.07292914
 -0.0204687 ]",1
2009-06-08,"[17526.62, 17435.4, 17500.94, 17492.93, 17706.05, 17851.51, 17828.29, 17873.22, 17787.2, 17789.67, 17838.56, 17807.06, 17920.33, 17938.28, 18005.05, 17985.19, 17865.34, 17732.48, 17674.82, 17640.17, 17733.1, 17675.16, 17804.87, 17829.73, 17780.83, 18011.07, 17400.75, 17140.24, 17409.72, 17694.68]","[ 0.06050532  0.05463506 -0.04599144 ... -0.09512971 -0.07292914
 -0.0204687 ]",1
2009-06-09,"[17435.4, 17500.94, 17492.93, 17706.05, 17851.51, 17828.29, 17873.22, 17787.2, 17789.67, 17838.56, 17807.06, 17920.33, 17938.28, 18005.05, 17985.19, 17865.34, 17732.48, 17674.82, 17640.17, 17733.1, 17675.16, 17804.87, 17829.73, 17780.83, 18011.07, 17400.75, 17140.24, 17409.72, 17694.68, 17929.99]","[ 0.03230318 -0.04611415 -0.02040609 ... -0.09512971 -0.07292914
 -0.0204687 ]",0
2009-06-10,"[17500.94, 17492.93, 17706.05, 17851.51, 17828.29, 17873.22, 17787.2, 17789.67, 17838.56, 17807.06, 17920.33, 17938.28, 18005.05, 17985.19, 17865.34, 17732.48, 17674.82, 17640.17, 17733.1, 17675.16, 17804.87, 17829.73, 17780.83, 18011.07, 17400.75, 17140.24, 17409.72, 17694.68, 17929.99, 17949.37]","[ 0.06050532  0.05463506 -0.04599144 ... -0.09512971 -0.07292914
 -0.0204687 ]",0
2009-06-11,"[17492.93, 17706.05, 17851.51, 17828.29, 17873.22, 17787.2, 17789.67, 17838.56, 17807.06, 17920.33, 17938.28, 18005.05, 17985.19, 17865.34, 17732.48, 17674.82, 17640.17, 17733.1, 17675.16, 17804.87, 17829.73, 17780.83, 18011.07, 17400.75, 17140.24, 17409.72, 17694.68, 17929.99, 17949.37, 17840.62]","[ 0.06054628  0.05476896 -0.04594122 ... -0.09512971 -0.07292914
 -0.0204687 ]",1
2009-06-12,"[17706.05, 17851.51, 17828.29, 17873.22, 17787.2, 17789.67, 17838.56, 17807.06, 17920.33, 17938.28, 18005.05, 17985.19, 17865.34, 17732.48, 17674.82, 17640.17, 17733.1, 17675.16, 17804.87, 17829.73, 17780.83, 18011.07, 17400.75, 17140.24, 17409.72, 17694.68, 17929.99, 17949.37, 17840.62, 17918.62]","[ 0.03230318 -0.04611415 -0.02040609 ... -0.09512971 -0.07292914
 -0.0204687 ]",1
2009-06-15,"[17851.51, 17828.29, 17873.22, 17787.2, 17789.67, 17838.56, 17807.06, 17920.33, 17938.28, 18005.05, 17985.19, 17865.34, 17732.48, 17674.82, 17640.17, 17733.1, 17675.16, 17804.87, 17829.73, 17780.83, 18011.07, 17400.75, 17140.24, 17409.72, 17694.68, 17929.99, 17949.37, 17840.62, 17918.62, 17895.88]","[ 0.03230318 -0.04611415 -0.02040609 ... -0.09512971 -0.07292914
 -0.0204687 ]",0
2009-06-16,"[17828.29, 17873.22, 17787.2, 17789.67, 17838.56, 17807.06, 17920.33, 17938.28, 18005.05, 17985.19, 17865.34, 17732.48, 17674.82, 17640.17, 17733.1, 17675.16, 17804.87, 17829.73, 17780.83, 18011.07, 17400.75, 17140.24, 17409.72, 17694.68, 17929.99, 17949.37, 17840.62, 17918.62, 17895.88, 18146.74]","[ 0.06050532  0.05463506 -0.04599144 ... -0.09512971 -0.07292914
 -0.0204687 ]",0
2009-06-17,"[17873.22, 17787.2, 17789.67, 17838.56, 17807.06, 17920.33, 17938.28, 18005.05, 17985.19, 17865.34, 17732.48, 17674.82, 17640.17, 17733.1, 17675.16, 17804.87, 17829.73, 17780.83, 18011.07, 17400.75, 17140.24, 17409.72, 17694.68, 17929.99, 17949.37, 17840.62, 17918.62, 17895.88, 18146.74, 18226.93]","[-0.01057415  0.00528063  0.00232116 ... -0.13733062 -0.03002818
  0.05240111]",0
2009-06-18,"[17787.2, 17789.67, 17838.56, 17807.06, 17920.33, 17938.28, 18005.05, 17985.19, 17865.34, 17732.48, 17674.82, 17640.17, 17733.1, 17675.16, 17804.87, 17829.73, 17780.83, 18011.07, 17400.75, 17140.24, 17409.72, 17694.68, 17929.99, 17949.37, 17840.62, 17918.62, 17895.88, 18146.74, 18226.93, 18347.67]","[ 0.03230318 -0.04611415 -0.02040609 ... -0.09512971 -0.07292914
 -0.0204687 ]",1
2009-06-19,"[17789.67, 17838.56, 17807.06, 17920.33, 17938.28, 18005.05, 17985.19, 17865.34, 17732.48, 17674.82, 17640.17, 17733.1, 17675.16, 17804.87, 17829.73, 17780.83, 18011.07, 17400.75, 17140.24, 17409.72, 17694.68, 17929.99, 17949.37, 17840.62, 17918.62, 17895.88, 18146.74, 18226.93, 18347.67, 18372.12]","[ 0.03234529 -0.04635899 -0.02024489 ... -0.13733062 -0.03002818
  0.05240111]",0
2009-06-22,"[17838.56, 17807.06, 17920.33, 17938.28, 18005.05, 17985.19, 17865.34, 17732.48, 17674.82, 17640.17, 17733.1, 17675.16, 17804.87, 17829.73, 17780.83, 18011.07, 17400.75, 17140.24, 17409.72, 17694.68, 17929.99, 17949.37, 17840.62, 17918.62, 17895.88, 18146.74, 18226.93, 18347.67, 18372.12, 18506.41]","[ 0.06050199  0.05472449 -0.04594269 ... -0.09512971 -0.07292914
 -0.0204687 ]",0
2009-06-23,"[17807.06, 17920.33, 17938.28, 18005.05, 17985.19, 17865.34, 17732.48, 17674.82, 17640.17, 17733.1, 17675.16, 17804.87, 17829.73, 17780.83, 18011.07, 17400.75, 17140.24, 17409.72, 17694.68, 17929.99, 17949.37, 17840.62, 17918.62, 17895.88, 18146.74, 18226.93, 18347.67, 18372.12, 18506.41, 18516.55]","[ 0.03230318 -0.04611415 -0.02040609 ... -0.09512971 -0.07292914
 -0.0204687 ]",0
2009-06-24,"[17920.33, 17938.28, 18005.05, 17985.19, 17865.34, 17732.48, 17674.82, 17640.17, 17733.1, 17675.16, 17804.87, 17829.73, 17780.83, 18011.07, 17400.75, 17140.24, 17409.72, 17694.68, 17929.99, 17949.37, 17840.62, 17918.62, 17895.88, 18146.74, 18226.93, 18347.67, 18372.12, 18506.41, 18516.55, 18533.05]","[ 0.03230318 -0.04611415 -0.02040609 ... -0.09512971 -0.07292914
 -0.0204687 ]",0
2009-06-25,"[17938.28, 18005.05, 17985.19, 17865.34, 17732.48, 17674.82, 17640.17, 17733.1, 17675.16, 17804.87, 17829.73, 17780.83, 18011.07, 17400.75, 17140.24, 17409.72, 17694.68, 17929.99, 17949.37, 17840.62, 17918.62, 17895.88, 18146.74, 18226.93, 18347.67, 18372.12, 18506.41, 18516.55, 18533.05, 18559.01]","[ 0.03230318 -0.04611415 -0.02040609 ... -0.13733062 -0.03002818
  0.05240111]",1
2009-06-26,"[18005.05, 17985.19, 17865.34, 17732.48, 17674.82, 17640.17, 17733.1, 17675.16, 17804.87, 17829.73, 17780.83, 18011.07, 17400.75, 17140.24, 17409.72, 17694.68, 17929.99, 17949.37, 17840.62, 17918.62, 17895.88, 18146.74, 18226.93, 18347.67, 18372.12, 18506.41, 18516.55, 18533.05, 18559.01, 18595.03]","[ 0.03230318 -0.04611415 -0.02040609 ... -0.09512971 -0.07292914
 -0.0204687 ]",0
2009-06-29,"[17985.19, 17865.34, 17732.48, 17674.82, 17640.17, 17733.1, 17675.16, 17804.87, 17829.73, 17780.83, 18011.07, 17400.75, 17140.24, 17409.72, 17694.68, 17929.99, 17949.37, 17840.62, 17918.62, 17895.88, 18146.74, 18226.93, 18347.67, 18372.12, 18506.41, 18516.55, 18533.05, 18559.01, 18595.03, 18517.23]","[ 0.08139883  0.17481341 -0.0391044  ... -0.13733062 -0.03002818
  0.05240111]",1
2009-06-30,"[17865.34, 17732.48, 17674.82, 17640.17, 17733.1, 17675.16, 17804.87, 17829.73, 17780.83, 18011.07, 17400.75, 17140.24, 17409.72, 17694.68, 17929.99, 17949.37, 17840.62, 17918.62, 17895.88, 18146.74, 18226.93, 18347.67, 18372.12, 18506.41, 18516.55, 18533.05, 18559.01, 18595.03, 18517.23, 18570.85]","[ 0.06050532  0.05463506 -0.04599144 ... -0.09512971 -0.07292914
 -0.0204687 ]",0
2009-07-01,"[17732.48, 17674.82, 17640.17, 17733.1, 17675.16, 17804.87, 17829.73, 17780.83, 18011.07, 17400.75, 17140.24, 17409.72, 17694.68, 17929.99, 17949.37, 17840.62, 17918.62, 17895.88, 18146.74, 18226.93, 18347.67, 18372.12, 18506.41, 18516.55, 18533.05, 18559.01, 18595.03, 18517.23, 18570.85, 18493.06]","[ 0.03230318 -0.04611415 -0.02040609 ... -0.09512971 -0.07292914
 -0.0204687 ]",1
2009-07-02,"[17674.82, 17640.17, 17733.1, 17675.16, 17804.87, 17829.73, 17780.83, 18011.07, 17400.75, 17140.24, 17409.72, 17694.68, 17929.99, 17949.37, 17840.62, 17918.62, 17895.88, 18146.74, 18226.93, 18347.67, 18372.12, 18506.41, 18516.55, 18533.05, 18559.01, 18595.03, 18517.23, 18570.85, 18493.06, 18473.75]","[ 0.06050532  0.05463506 -0.04599144 ... -0.09512971 -0.07292914
 -0.0204687 ]",0
2009-07-06,"[17640.17, 17733.1, 17675.16, 17804.87, 17829.73, 17780.83, 18011.07, 17400.75, 17140.24, 17409.72, 17694.68, 17929.99, 17949.37, 17840.62, 17918.62, 17895.88, 18146.74, 18226.93, 18347.67, 18372.12, 18506.41, 18516.55, 18533.05, 18559.01, 18595.03, 18517.23, 18570.85, 18493.06, 18473.75, 18472.17]","[ 0.06050199  0.05472449 -0.04594269 ... -0.09512971 -0.07292914
 -0.0204687 ]",1
2009-07-07,"[17733.1, 17675.16, 17804.87, 17829.73, 17780.83, 18011.07, 17400.75, 17140.24, 17409.72, 17694.68, 17929.99, 17949.37, 17840.62, 17918.62, 17895.88, 18146.74, 18226.93, 18347.67, 18372.12, 18506.41, 18516.55, 18533.05, 18559.01, 18595.03, 18517.23, 18570.85, 18493.06, 18473.75, 18472.17, 18456.35]","[ 0.03230318 -0.04611415 -0.02040609 ... -0.09512971 -0.07292914
 -0.0204687 ]",0
2009-07-08,"[17675.16, 17804.87, 17829.73, 17780.83, 18011.07, 17400.75, 17140.24, 17409.72, 17694.68, 17929.99, 17949.37, 17840.62, 17918.62, 17895.88, 18146.74, 18226.93, 18347.67, 18372.12, 18506.41, 18516.55, 18533.05, 18559.01, 18595.03, 18517.23, 18570.85, 18493.06, 18473.75, 18472.17, 18456.35, 18432.24]","[ 0.06050532  0.05463506 -0.04599144 ... -0.09512971 -0.07292914
 -0.0204687 ]",1
2009-07-09,"[17804.87, 17829.73, 17780.83, 18011.07, 17400.75, 17140.24, 17409.72, 17694.68, 17929.99, 17949.37, 17840.62, 17918.62, 17895.88, 18146.74, 18226.93, 18347.67, 18372.12, 18506.41, 18516.55, 18533.05, 18559.01, 18595.03, 18517.23, 18570.85, 18493.06, 18473.75, 18472.17, 18456.35, 18432.24, 18404.51]","[-0.01057415  0.00528063  0.00232116 ... -0.13733062 -0.03002818
  0.05240111]",1
2009-07-10,"[17829.73, 17780.83, 18011.07, 17400.75, 17140.24, 17409.72, 17694.68, 17929.99, 17949.37, 17840.62, 17918.62, 17895.88, 18146.74, 18226.93, 18347.67, 18372.12, 18506.41, 18516.55, 18533.05, 18559.01, 18595.03, 18517.23, 18570.85, 18493.06, 18473.75, 18472.17, 18456.35, 18432.24, 18404.51, 18313.77]","[ 0.06054628  0.05476896 -0.04594122 ... -0.09504653 -0.07285264
 -0.02040801]",0
2009-07-13,"[17780.83, 18011.07, 17400.75, 17140.24, 17409.72, 17694.68, 17929.99, 17949.37, 17840.62, 17918.62, 17895.88, 18146.74, 18226.93, 18347.67, 18372.12, 18506.41, 18516.55, 18533.05, 18559.01, 18595.03, 18517.23, 18570.85, 18493.06, 18473.75, 18472.17, 18456.35, 18432.24, 18404.51, 18313.77, 18355.0]","[ 0.06050532  0.05463506 -0.04599144 ... -0.09512971 -0.07292914
 -0.0204687 ]",1
